g_uk_datazone,g_uk_easting,g_uk_northing
E01031273,433368.3,267066.4
E01009642,433362.5,279271.8
E01031334,433360.2,264531.1
E01011884,433356.7,422197
E01008087,433355.4,391949.7
E01011630,433355.3,428904.9
E01027728,433352.2,455940
E01009595,433348.1,283637.9
E01013494,433341,332295.5
E01009549,433336.3,277538.8
E01009629,433329.7,280383.3
E01008490,433324.9,569714.1
E01011916,433322.4,420600.9
E01027663,433322.2,455340.4
E01013550,433314,336408.4
E01008086,433312.1,392490.5
E01019873,433302.4,330725.4
E01008048,433302.1,385449.9
E01007867,433301.1,386903.2
E01011912,433279.8,421428.2
E01009563,433279.2,276175.7
E01031275,433276.6,267558.2
E01011646,433276.2,436473.1
E01008153,433275.8,388859.9
E01009626,433273.7,281543.4
E01008069,433261.7,387715
E01009672,433241.9,275333.9
E01008134,433237.2,394119.8
E01019788,433235.3,378560.7
E01007863,433230.9,386035.3
E01007917,433228.9,380462.5
E01011500,433222.1,426024.8
E01031074,433216.1,293081.2
E01011643,433212.8,436822.1
E01031091,433194.7,291359
E01008141,433186.4,393536.1
E01009560,433182.6,276806.6
E01009632,433162.3,279657.9
E01008662,433160.1,563515.4
E01007859,433157.3,386550.9
E01009588,433143,282708.1
E01008751,433132.8,550775.5
E01008074,433125.5,388053.8
E01031081,433120.8,291955.4
E01025949,433116.3,311916.9
E01008044,433113,384488.8
E01031030,433113,294438.4
E01031206,433109.2,251001.8
E01007356,433097.5,410593.9
E01020725,433097.4,544208.5
E01013542,433094.3,334887.5
E01008798,433081.2,553980.6
E01009593,433080.8,283336.9
E01031332,433079.9,264735.5
E01020699,433068.8,536246.6
E01011881,433051.3,423651.4
E01008632,433046.2,562872.6
E01031328,433041.7,263605.7
E01020796,433036.8,531677.7
E01011431,433028.5,435319.1
E01008796,433025.5,552307.9
E01027726,433022.5,456399.7
E01008050,433007.1,385337.7
E01008661,433006.8,564835.6
E01016306,433003.3,178763
E01011896,433002.7,424209.3
E01011902,432998.1,419405
E01007995,432993.8,389702.9
E01027661,432992.6,454967.3
E01009624,432991.7,281572.7
E01007446,432991.3,406836.9
E01008663,432990.4,564014
E01008064,432989.8,387732.3
E01011340,432989.5,434590.9
E01008518,432982.3,571919.7
E01007444,432976.8,406123.8
E01013548,432966.3,336779.6
E01011621,432962.5,432643.2
E01019868,432956.6,326469.8
E01009625,432944.8,280855.3
E01008154,432937.6,388548.7
E01008089,432933.3,391335.6
E01011650,432931.1,439154.8
E01007932,432929.9,382657.3
E01007989,432928.4,390469.6
E01012366,432908,518159.8
E01011424,432906.3,435658.8
E01013490,432905.3,333391.3
E01007962,432892.5,387344.1
E01031276,432892.2,266742.9
E01027417,432891.3,576916.9
E01007931,432888.9,384113.8
E01025913,432866.7,309972.7
E01025952,432864.9,317886.4
E01031274,432864.2,267197.6
E01027729,432861.2,455756.6
E01007868,432859.9,386918.8
E01031085,432859.9,292082.8
E01017362,432850.6,87256.55
E01007992,432840.6,390073.8
E01007381,432834.8,407467.9
E01011648,432818.6,436143.1
E01028793,432817.2,213979.9
E01031287,432815.8,268142.3
E01008604,432812.4,565393.6
E01007361,432808.9,409914.8
E01023041,432807.2,95065.02
E01019770,432806.3,376156
E01031078,432806.2,284870.8
E01009630,432804.5,280168.9
E01009591,432800.3,283651.1
E01011561,432795.3,442187.2
E01008160,432794,389196.6
E01011920,432789.5,420872
E01011923,432785.8,421570.5
E01011940,432785.8,416492.9
E01007936,432781.5,385251.2
E01031337,432769.1,265188.6
E01011615,432765.6,433630.7
E01007935,432754.3,385567.1
E01009667,432753.8,276321.8
E01013545,432748.3,334260
E01016304,432747.1,177045.2
E01008491,432745.5,569370.1
E01009670,432742.5,275755.3
E01031093,432740.8,291317.1
E01008156,432724.1,388745.5
E01007930,432717.4,383624.3
E01031289,432716.8,267644.7
E01007357,432706.1,410374.3
E01008801,432700.3,553029.6
E01009553,432700.1,278537.4
E01031084,432692.1,292954.4
E01007994,432679.4,389685.8
E01008159,432676.4,387923
E01008629,432675.1,561869.5
E01009627,432675,280697.1
E01008659,432673.5,563181.1
E01009598,432672.8,282836.2
E01011348,432670.1,434081.6
E01027727,432648.9,456078.7
E01011496,432643.7,427916
E01008750,432638.7,549677.7
E01009623,432634.4,281732.7
E01007987,432618.6,390788.8
E01009651,432617.1,278968.1
E01007960,432615.7,387567.4
E01031264,432609,264231.6
E01008793,432607.9,552631.5
E01027604,432603.9,494971.1
E01011655,432593.2,438087.1
E01009559,432591.4,277680.8
E01031331,432585.8,262677.7
E01019406,432581.3,356863.2
E01031335,432579.3,265414
E01011347,432574.6,434415.8
E01011897,432574.5,423804.2
E01007862,432559,386304.7
E01008660,432556.4,564763.1
E01009631,432556.2,279883.4
E01008488,432549.1,569804.9
E01011498,432547.4,427108.8
E01025882,432543.8,303392.6
E01011566,432535.9,440076.1
E01008627,432525,562317.9
E01008800,432516.5,553536.3
E01009650,432514.4,279298.9
E01007442,432512.3,406230.2
E01011893,432511.9,424591
E01017361,432510.7,86590.86
E01013555,432504.6,336258.7
E01011344,432502.3,434687.5
E01007937,432489.3,384939.8
E01008542,432487.8,566892
E01007380,432483.5,407526.5
E01011887,432479.5,422741.3
E01011645,432478.9,436771.5
E01009622,432478,281236.3
E01031327,432473.3,263664
E01011427,432472.3,435551.1
E01011653,432460.8,438743.8
E01027648,432460.2,455476.2
E01027660,432460,454653.4
E01031278,432455.3,268606
E01008564,432454.6,572304.1
E01007922,432449.8,380504.3
E01007991,432441.4,390371.5
E01011470,432437.1,430272.4
E01008657,432433.8,564266.8
E01011618,432413.5,433510.1
E01016305,432413.3,179790.3
E01031330,432413.2,263185
E01013552,432401.7,336786.8
E01008508,432390.8,567658.4
E01019842,432386.8,319856.3
E01031286,432383.5,266802.2
E01031090,432377.1,291373
E01013543,432374.8,334766.5
E01007951,432364.8,387079.6
E01023042,432355.6,95526.76
E01007996,432348.4,389409.8
E01008850,432343.7,555883.6
E01011432,432342.8,435156.7
E01009525,432337.1,282392.3
E01011907,432337,420167.2
E01031082,432336.4,292049.6
E01008510,432330.6,567280.8
E01011943,432329.3,416113.5
E01031271,432326.7,266035.7
E01019627,432318.6,359934.6
E01020695,432314.5,537965.9
E01031263,432308.2,264605.3
E01009628,432307.2,280413.8
E01009558,432301.2,278057.2
E01023167,432300.9,136558.8
E01008658,432288.6,563042.4
E01013539,432285.4,332825.4
E01007363,432278.8,410823.6
E01011647,432268.8,436121.8
E01007934,432267.5,385409.3
E01011433,432263.2,434879.7
E01031029,432259.8,293735.3
E01008752,432256.7,550263.6
E01007385,432242,404641.7
E01007993,432240.5,389945.5
E01011430,432239.1,435400.8
E01027642,432228.1,464557.3
E01007915,432227.9,380160.9
E01008543,432221.6,566573.9
E01007988,432215.5,390799.4
E01007928,432206.7,384208.3
E01013544,432206.2,333826.5
E01011934,432193.2,415895.9
E01009666,432183.4,276533.1
E01031288,432180.5,267574.6
E01011651,432179.3,439428.8
E01022979,432173.3,111790.8
E01008654,432172.6,564846.5
E01009594,432168.5,282908.3
E01025953,432168.2,313718
E01023044,432166.3,94685.02
E01027651,432165.8,455395.3
E01007961,432165.7,387111.7
E01011924,432165.3,421552.8
E01009527,432162.4,281859.3
E01007383,432154.5,405225.4
S01005519,432134.9,1180723
E01008795,432134.7,552657.9
E01008755,432124.6,549843.4
E01008152,432123.3,388543.5
E01031272,432115.5,266402.7
E01020726,432114.8,546566.9
E01008656,432113.6,563741.9
E01011625,432110.3,432790.9
E01009668,432105.5,275979.6
E01031247,432100.7,246158.2
E01011623,432097.7,433324.2
E01009647,432097.6,279696.3
E01009691,432093.5,278552.6
E01009689,432086.6,278807.6
E01008797,432080.8,551888.2
E01027650,432076.4,455845.4
E01009529,432074.8,281444.3
E01011652,432061.4,438808.9
E01031266,432058.8,264961.3
E01007938,432055.3,384909.3
E01011434,432054.5,435051.7
E01007355,432047.3,410436.1
E01031336,432043.6,265429.2
E01031014,432030.1,296984
E01007918,432027,380946
E01008847,432017.3,556417.2
E01023002,432009.6,96305.3
E01008512,431999.8,568037.8
E01020698,431999.6,535353.4
E01011349,431999,433917.5
E01009556,431985.5,277875.2
E01013553,431980.3,336955.3
E01011642,431978.6,436685.8
E01020701,431970.9,535983.7
E01009522,431969.1,280714.8
E01011654,431968.5,438041.1
E01011926,431959.9,420965.3
E01031077,431947.7,285010.3
E01009524,431943,282279.3
E01011641,431941.1,437347.1
E01031329,431938.8,263379.6
E01011428,431935.7,435496.7
E01031262,431932.1,264300.9
E01020730,431925,542566.6
E01011905,431915.8,419180.3
E01008568,431904,571093.6
E01008855,431897.8,558355.2
E01011937,431893.7,417467.5
E01008652,431880.7,565068.1
E01020731,431862.4,542226.6
E01009669,431859.3,276288.6
E01011422,431854.8,435809
E01011936,431851.2,415146.8
E01009690,431849.8,278435.3
E01011886,431845.7,423043.8
E01011568,431829.9,439814
E01009590,431821.1,283912.4
E01007990,431815.8,390063
E01025951,431806.7,315719.3
E01023043,431799.3,95425.15
E01008509,431795.9,567615.4
E01011469,431793.1,429331
E01008655,431789.6,564534.9
E01007927,431789.5,383703.8
E01011677,431788.9,434626
E01023166,431788.3,132827.6
E01019885,431782.9,319320.9
E01007858,431782.7,386131.5
E01009554,431782.2,278024.4
E01008846,431781.5,556569.1
E01028776,431779.6,222272.8
E01009648,431778.8,279826.1
E01011919,431770.8,420646.6
E01031285,431769.2,266888.9
E01008127,431763.2,391939.6
E01011508,431762.2,438902.1
E01028780,431760.4,227213.1
E01008859,431756.3,557780.6
E01031270,431754.3,266059.3
E01023001,431749.7,96372.38
E01008511,431748.5,567165.5
E01008567,431745.2,571562.5
E01011925,431745,421373.8
E01011502,431744.8,428549.4
E01009645,431743.2,280225.7
E01007933,431739.7,382881.2
E01027441,431735.2,580387.9
E01009688,431732,278883.9
E01027707,431731.5,470690.8
E01023196,431717.8,147769.2
E01027442,431712.1,581377.1
E01031261,431708.3,264693.2
E01011900,431682.5,419951.7
E01027662,431665.5,454256.4
E01031083,431664.1,292015
E01007954,431657.7,386770.1
E01008799,431656.6,553641.1
E01007382,431647.3,405503.7
E01013558,431641.1,335116.8
E01011562,431640.7,440483.7
E01011429,431639,435405.9
E01027705,431637.4,471627.3
E01011338,431634.5,433759.8
E01011626,431629.8,432824.8
E01013541,431628.3,332887.9
E01009530,431626.6,281388.3
E01007358,431625.7,410087
E01008645,431624,563313.6
E01013549,431621.9,336622.8
E01007997,431613.3,388942.4
E01028764,431608.1,203024.9
S01005511,431602.2,1149768
E01019883,431595.3,318653.5
E01011359,431595.1,436143.1
E01007865,431591.8,385691.9
E01011426,431586.8,435705
E01011476,431585.2,428986.9
E01008468,431581.3,568670.5
E01011891,431571,422450.3
E01008569,431569.7,570954.9
E01011468,431561.6,431124.7
E01007998,431560.4,388650.3
E01009557,431556.2,277308.4
E01025950,431550.2,317053.5
E01031291,431547.2,265594.8
E01007920,431538.6,381221.1
E01011673,431517.3,434981.6
E01011517,431495.5,437955
E01027733,431490.3,454791.8
E01020727,431489.9,546846.3
E01013540,431489.7,333318.9
E01011888,431483.7,422894.8
E01007924,431474.8,379772.7
E01011474,431454.2,429735
E01023059,431453.8,94408.31
E01008653,431443.3,564847
E01008862,431437.1,554551
E01027440,431435.3,579450.3
E01009649,431433.9,279219.4
E01027649,431432.8,456282.9
E01031265,431432.6,264953.6
E01008851,431419.7,555674.9
E01007384,431412.5,404981.8
E01008845,431407.3,556216.3
E01019405,431405.7,349849.4
E01027414,431405.1,581296.6
E01031259,431401.2,262035.2
E01007387,431398.4,408103.6
E01008571,431380.1,566960.4
E01027420,431379.9,574474.4
E01007952,431368.5,387028.3
E01009653,431367.8,280607.5
E01027438,431362.6,580083.6
E01031012,431361.1,298240.8
E01008854,431359.5,557773.6
E01011499,431353.8,426337.8
E01012327,431349.4,515459
E01011901,431348.8,419952.4
E01028783,431347.1,227025.3
E01028794,431341.3,210772.4
E01012325,431333.6,516124.7
E01007939,431320.9,384481.5
E01008461,431318,568540.8
E01009643,431312.9,279898.9
E01012343,431302.6,514470.9
E01012329,431300.3,516825.1
E01011509,431299.5,439054.9
E01027741,431296,457275.6
E01009644,431291,280269.7
E01027706,431288.5,471170
E01011619,431288.4,433225.2
E01031013,431286.8,297382.4
E01011511,431284.4,438596
E01008639,431282.7,565120.4
E01008644,431270.9,563211.3
E01013560,431254.1,334252
E01011504,431248.8,437632.9
E01008570,431243.3,570131.8
E01025954,431241.9,313630.1
E01011929,431241.5,416836.7
E01031294,431238.5,266272.6
E01011675,431237.4,434395.9
E01007421,431227.4,401054
E01027711,431223.4,470308.8
E01011353,431216.3,436736.4
E01027541,431213.4,588077.5
E01031015,431212.7,296425.3
E01011466,431209.7,428686.6
E01011490,431208.5,427965.9
E01020797,431207.6,534215.6
E01011904,431202.4,419534.1
E01023061,431198.8,95191.91
E01007923,431195.9,380256.6
E01008467,431182,568928.1
E01027421,431175.2,574955.9
E01009687,431164.4,278865.6
E01031318,431158.2,263128.8
E01011475,431156.4,429195.2
E01011927,431151.6,421029.4
E01007386,431141.3,409209.3
E01007379,431134.4,407363.7
E01027415,431133.1,581598.9
E01027639,431124,457592.7
E01011361,431123.6,435432.8
E01013561,431114.4,334771
E01011933,431098.2,415376.6
E01011467,431088.9,431746.5
E01009665,431087,276353.3
E01008646,431078.5,563718.3
E01031008,431078.5,293557.9
E01007861,431070.8,385988.6
E01011472,431068.2,430417.1
E01013557,431062.7,335236.7
E01022992,431054.3,115057.9
E01009652,431047.7,280586.6
E01027658,431045.4,455985.4
E01027431,431043.1,581125.2
E01011921,431042.8,420455.1
E01027714,431038.8,471980.6
E01019884,431036.9,319607.3
E01027697,431032.5,453369.9
E01011892,431017.3,421601.4
E01012328,431016.1,517141.8
E01008576,431011.6,567465.4
E01011557,431008.3,439879.2
E01027429,431001.7,580653.5
E01028781,431000.3,226269.4
E01008861,430999.6,554474
E01008852,430998.4,555889.3
E01027437,430986.9,579881.2
E01008566,430981.7,571171.9
E01019844,430980.3,320640.8
E01031290,430974.4,266069.6
E01027740,430973.5,456562.1
E01011473,430972.9,429791
E01020591,430958.9,551481.3
E01008130,430947.1,390014
E01008843,430934.8,555519.9
E01008466,430929.3,569231.4
E01012319,430926.8,513733.5
E01008158,430923.3,388071.9
E01031295,430914.3,266892
E01027700,430913.1,451766.5
E01008853,430912.6,557422.7
E01011356,430907.6,436307.5
E01031010,430903.5,297742.7
E01011556,430900.1,439547.9
E01008641,430895.4,564322.1
E01027710,430891.4,470186.7
E01009555,430886.1,277717.2
E01019628,430884.3,360680.6
E01012338,430880.1,510872.7
E01027738,430879.9,457041.9
E01007925,430869.7,379721
E01027416,430866.1,581980.3
E01013564,430863.8,335692.2
E01027713,430863,471312
E01023162,430861.7,122755.7
E01031293,430860.6,265814.8
E01008131,430855.5,388839.2
E01011885,430838.8,423578.3
E01011516,430810,438000.5
E01011890,430809.9,422267.7
E01011471,430808.3,430563.5
E01031260,430805.2,261200.7
E01012326,430802.8,516011.3
E01011903,430802.5,419151.9
E01011512,430801.1,438733.8
E01011360,430798,435504.2
E01020590,430797.4,550754.6
E01027708,430792.3,469760.7
E01008462,430791.7,568123.8
E01027544,430786.6,587493.8
E01009685,430781.3,279151.2
E01011899,430779.6,419757.4
E01031011,430777.2,298383.9
E01027659,430776.1,455766.6
E01027732,430774.8,454191.2
E01027418,430769.4,576779.5
E01020683,430768.6,543569.9
E01023058,430767.9,94786.8
E01011351,430767.5,437291.6
E01008463,430764.9,568344.4
E01011930,430763.7,416445.9
E01009526,430761.2,281329.7
E01009646,430759.8,279905.8
E01008643,430751.6,563258.1
E01028782,430747.2,226792.2
E01008844,430743.9,556662.3
E01011551,430735.3,425835.1
E01027434,430729.9,574702.6
E01031009,430726.1,297346.6
E01008140,430722.5,393247.6
E01027656,430714.4,455288.8
E01020697,430713.7,537923.4
E01009673,430710.6,276490.5
E01031315,430706.7,264091
E01019881,430705.4,330642.7
E01008640,430692.3,564707.8
E01011935,430689.4,412740.8
E01027542,430678.5,588467.3
E01009671,430669.3,275432.1
E01020694,430666.5,538496.4
E01012318,430665.3,513172.2
E01013562,430657.4,334212.1
E01019625,430646.3,360159.1
E01022978,430645.9,113106
E01008858,430642.2,557939.6
E01027739,430641.5,456728
E01008126,430638.7,392445.4
E01027698,430620.5,453094.7
E01011565,430606.2,440007.3
E01008856,430602,558516.4
E01027430,430599.9,580165.1
E01008572,430597.3,566504.7
E01007921,430595.4,380986.3
E01023060,430588.3,95646.35
E01011501,430588,428580.3
E01008642,430579.3,563803.9
E01011679,430578.4,434378
E01027709,430576,470266.4
E01020691,430574.7,543841.9
E01020682,430555,543151.7
E01008133,430554.3,388480
E01011357,430544.2,435709.2
E01019859,430542.3,320397.9
E01031252,430540.4,256075.2
E01013559,430539,335129.7
E01027439,430538.2,579439.3
E01027731,430537,453771.7
E01011352,430534.1,436915.6
E01011495,430532,427267
E01008283,430527.8,561074.6
E01019869,430516.9,326794.4
E01027657,430516.3,456237.5
E01027638,430473.7,457304.3
E01027643,430471.3,466792
E01009686,430471,278617.3
E01008638,430470.8,565165
E01008849,430466.8,556237.1
E01007953,430462.3,386581.8
E01031877,430462.1,159141.8
E01027432,430458,575327.8
E01019626,430455.5,359284.1
E01007955,430451,386165.1
E01019621,430441.8,360996.3
E01007958,430435.1,385568.7
E01027602,430433.1,486688.9
E01008565,430426.3,572085.4
E01011671,430414.4,435000.3
E01019472,430414.3,340991.5
E01027543,430410,587448.1
E01020804,430398.4,531354.4
E01012332,430392.9,516632.8
E01012331,430391.9,516886.4
E01011358,430389.3,436340.3
E01031292,430384.4,266316.9
E01011918,430382.8,420367.2
E01009694,430382.1,279747.5
E01011889,430379.3,421618.3
E01011515,430378.1,438101.6
E01008857,430368.9,558289.8
E01011922,430360.9,419970.1
E01009684,430338.6,279194
E01007359,430336.6,410107.4
E01011374,430335.8,431351.1
E01007926,430332.7,381340.1
E01027391,430330.2,581604.8
E01012306,430328.2,514115.8
E01009678,430324.6,277104.4
E01027692,430315.2,456406.3
E01011492,430310.3,427627.5
E01011537,430305.3,425137.1
E01027422,430304.9,580676.4
E01007360,430295.7,409642.8
E01012342,430292.5,514775.5
E01031296,430280,272238
E01008286,430279.8,561577.6
E01011514,430275.2,438517.6
E01008848,430266.7,555871.8
E01013563,430265.9,334439
E01012341,430260.7,513557.1
E01011801,430260.3,417944.4
E01027640,430258.4,456953.5
E01027730,430251,454286
E01031320,430249.5,265296.5
E01027423,430241.9,581173
E01012333,430227.3,516276.6
E01008573,430226.7,566486.5
E01008860,430219.7,557788.2
E01020608,430211.5,549787.7
E01027641,430206.6,457585.7
E01008132,430196.6,388919.8
E01011350,430184.3,437117.4
E01013556,430162.9,335189
E01023045,430158.6,108133.4
E01027678,430146.2,455403.2
E01011797,430139.9,418747.9
E01020690,430130.2,544289.6
E01011510,430121.7,438821.3
E01008880,430111.8,557007.9
E01027677,430109.4,455932.9
E01031299,430106.3,271538.2
E01011494,430102,427726.2
E01008501,430095.8,570164.3
E01011558,430094.9,439342.8
E01011365,430069.3,433492.8
E01027679,430059.7,454949.2
E01011503,430054.7,428245.8
E01019882,430053.5,328999.4
E01011371,430053.4,431526.7
E01008464,430046.8,568031.4
E01011563,430042,440642.4
E01008865,430035,554370.9
E01027628,430033.7,480713.2
E01027699,430032.5,451640.1
E01027426,430024.2,579277.1
E01023000,430018.1,102291.5
E01031300,430004.7,273128.5
E01028713,429998.3,188046.9
E01012330,429994.4,517042.3
E01011312,429990.7,430999
E01008574,429990.3,567022.3
E01027718,429989.5,453664.1
E01011506,429962.1,437889.4
E01019623,429959.1,360341.1
